country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Austria,Steiermark,AT22,2020-50,501.205476594499,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-51,402.601101576948,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-52,285.302813313596,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-53,286.827209672696,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-01,298.861917770851,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-02,242.298789709522,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-03,202.022633274363,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-04,240.53369918846,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-05,258.104373011766,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-06,238.929071442039,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-07,278.162219842024,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-08,315.469814946305,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-09,336.169512875132,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-10,350.851856754881,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-11,352.857641437907,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-12,374.84104156387,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-13,383.746725556505,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-14,349.407691783103,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-15,329.670770502128,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-16,349.728617332387,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-17,347.161212938114,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-18,290.19692794018,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-19,201.300550788474,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-20,121.711014566008,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-21,78.7069909619342,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-22,51.8294762093879,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-23,28.482142498967,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-24,11.1521628376237,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-25,5.61619711247237,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-14,60.3242748505481,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-15,44.4212124038519,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-16,17.5806006794701,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-17,5.36812234487636,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-18,2.952467289682,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-19,1.07362446897527,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-20,1.54333517415195,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-21,1.67753823277386,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-22,1.00652293966432,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-23,1.81174129139577,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-24,2.2143504672615,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-25,2.75116270174914,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-26,12.8163920983923,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-27,30.7325004244172,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-28,36.838739591714,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-29,35.2954044175621,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-30,35.1612013589402,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-31,26.7064086657599,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-32,18.9226312656892,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-33,29.1891652502652,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-34,40.7977298210604,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-35,37.4426533555126,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-36,35.2954044175621,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-37,47.5749842814668,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-38,66.430514017845,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-39,75.5563220041348,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-40,87.1648865749299,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-41,131.250591332227,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-42,197.345597703517,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-43,397.509459638095,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-44,705.10286999951,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-45,1171.05588953478,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-46,1465.90000932711,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-47,1318.54505096026,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-48,1049.87052759919,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-49,694.098219192514,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-50,521.781491921982,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-51,446.292271447159,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-52,316.920522935638,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-53,302.560795663094,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-01,293.904698381981,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-02,233.110712826256,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-03,190.568343243111,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-04,260.82364443168,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-05,249.080876802263,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-06,172.450930329153,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-07,202.109806284595,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-08,246.933627864313,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-09,294.240206028536,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-10,355.839409935992,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-11,387.846839417317,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-12,418.512238312423,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-13,435.421823698784,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-14,427.503843240091,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-15,416.566293962406,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-16,385.632488950056,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-17,329.736915034031,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-18,241.766810107369,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-19,166.478894220478,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-20,117.897386999347,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-21,85.0176376369794,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-22,58.0428228539757,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-23,36.3019273572264,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-24,20.8685756157069,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-25,12.6821890397704,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-14,87.3909851184614,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-15,59.6336025500976,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-16,22.7431457173045,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-17,5.90963628874841,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-18,1.43263910030265,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-19,0,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-20,0.716319550151323,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-21,1.07447932522698,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-22,0.358159775075661,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-23,0.179079887537831,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-24,0.537239662613492,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-25,3.93975752583227,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-26,5.73055640121058,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-27,5.01423685105926,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-28,8.41675471427804,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-29,11.9983524650347,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-30,12.3565122401103,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-31,14.1473111154886,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-32,17.1916692036317,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-33,25.7875038054476,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-34,30.622660768969,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-35,24.7130244802206,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-36,21.8477462796153,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-37,31.697140094196,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-38,53.903046148887,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-39,69.4829963646783,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-40,78.9742304041833,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-41,153.650543507459,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-42,308.017406565069,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-43,498.558406905321,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-44,671.549578266865,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-45,964.16611450368,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-46,1322.50496946688,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-47,1358.67910674952,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-48,1088.62663634247,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-49,772.013395175588,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-50,644.329435361115,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-51,536.165183288265,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-52,432.298848516323,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-53,586.12847191132,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-01,645.941154348955,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-02,478.322379613546,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-03,391.468634157698,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-04,459.698071309611,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-05,412.062821224548,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-06,279.00646478394,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-07,268.977991081822,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-08,330.402392507298,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-09,419.226016726062,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-10,501.602764993464,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-11,547.089056428073,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-12,533.658064862735,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-13,477.606060063394,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-14,420.479575938826,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-15,395.587471571068,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-16,376.42592360452,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-17,320.732078580255,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-18,211.851506957254,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-19,123.565122401103,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-20,86.4955856807722,"Epidemic intelligence, subnational weekly data"
